Plot Title: 10761234,,,,,,,,
#,"Date Time, GMT-04:00","Temp, ¡C (LGR S/N: 10761234, SEN S/N: 10761234)","Intensity, Lux (LGR S/N: 10761234, SEN S/N: 10761234)",Coupler Attached (LGR S/N: 10761234),Coupler Detached (LGR S/N: 10761234),Host Connected (LGR S/N: 10761234),Stopped (LGR S/N: 10761234),End Of File (LGR S/N: 10761234)
1,9/26/15 9:00,21.091,0,,,,,
2,9/26/15 9:30,20.805,0,,,,,
3,9/26/15 10:00,20.519,21.5,,,,,
4,9/26/15 10:30,20.901,441.3,,,,,
5,9/26/15 11:00,21.187,0,,,,,
6,9/26/15 11:30,21.378,0,,,,,
7,9/26/15 12:00,21.664,118.4,,,,,
8,9/26/15 12:30,21.855,172.2,,,,,
9,9/26/15 13:00,22.333,236.8,,,,,
10,9/26/15 13:30,23.677,86.1,,,,,
11,9/26/15 14:00,23.773,290.6,,,,,
12,9/26/15 14:30,23.869,0,,,,,
13,9/26/15 15:00,23.677,0,,,,,
14,9/26/15 15:30,23.388,0,,,,,
15,9/26/15 16:00,23.196,215.3,,,,,
16,9/26/15 16:30,23.388,462.9,,,,,
17,9/26/15 17:00,23.292,21.5,,,,,
18,9/26/15 17:30,22.525,96.9,,,,,
19,9/26/15 18:00,23.1,10.8,,,,,
20,9/26/15 18:30,22.621,0,,,,,
21,9/26/15 19:00,22.142,0,,,,,
22,9/26/15 19:30,21.76,0,,,,,
23,9/26/15 20:00,21.569,0,,,,,
24,9/26/15 20:30,21.473,0,,,,,
25,9/26/15 21:00,21.378,0,,,,,
26,9/26/15 21:30,21.282,0,,,,,
27,9/26/15 22:00,21.187,0,,,,,
28,9/26/15 22:30,21.091,0,,,,,
29,9/26/15 23:00,20.996,0,,,,,
30,9/26/15 23:30,20.805,0,,,,,
31,9/27/15 0:00,20.71,0,,,,,
32,9/27/15 0:30,20.615,0,,,,,
33,9/27/15 1:00,20.519,0,,,,,
34,9/27/15 1:30,20.424,0,,,,,
35,9/27/15 2:00,20.329,0,,,,,
36,9/27/15 2:30,20.234,0,,,,,
37,9/27/15 3:00,20.234,0,,,,,
38,9/27/15 3:30,20.138,0,,,,,
39,9/27/15 4:00,20.043,0,,,,,
40,9/27/15 4:30,19.948,0,,,,,
41,9/27/15 5:00,19.948,0,,,,,
42,9/27/15 5:30,19.853,0,,,,,
43,9/27/15 6:00,19.758,0,,,,,
44,9/27/15 6:30,19.758,0,,,,,
45,9/27/15 7:00,19.758,0,,,,,
46,9/27/15 7:30,19.662,0,,,,,
47,9/27/15 8:00,18.901,0,,,,,
48,9/27/15 8:30,18.14,0,,,,,
49,9/27/15 9:00,17.379,366,,,,,
50,9/27/15 9:30,16.808,32.3,,,,,
51,9/27/15 10:00,15.569,0,,,,,
52,9/27/15 10:30,15.378,0,,,,,
53,9/27/15 11:00,15.76,0,,,,,
54,9/27/15 11:30,17.379,43.1,,,,,
55,9/27/15 12:00,16.713,2411.1,,,,,
56,9/27/15 12:30,15.855,2497.2,,,,,
57,9/27/15 13:00,16.713,2755.6,,,,,
58,9/27/15 13:30,16.808,2927.8,,,,,
59,9/27/15 14:00,18.045,3100,,,,,
60,9/27/15 14:30,18.045,3100,,,,,
61,9/27/15 15:00,17.95,1722.2,,,,,
62,9/27/15 15:30,18.236,2755.6,,,,,
63,9/27/15 16:00,17.76,2755.6,,,,,
64,9/27/15 16:30,17.855,2066.7,,,,,
65,9/27/15 17:00,17.189,495.1,,,,,
66,9/27/15 17:30,16.713,645.8,,,,,
67,9/27/15 18:00,16.141,398.3,,,,,
68,9/27/15 18:30,15.76,118.4,,,,,
69,9/27/15 19:00,15.378,0,,,,,
70,9/27/15 19:30,14.804,0,,,,,
71,9/27/15 20:00,14.325,0,,,,,
72,9/27/15 20:30,13.846,0,,,,,
73,9/27/15 21:00,13.558,0,,,,,
74,9/27/15 21:30,13.461,0,,,,,
75,9/27/15 22:00,13.365,0,,,,,
76,9/27/15 22:30,13.269,0,,,,,
77,9/27/15 23:00,13.173,0,,,,,
78,9/27/15 23:30,13.173,0,,,,,
79,9/28/15 0:00,13.365,0,,,,,
80,9/28/15 0:30,13.269,0,,,,,
81,9/28/15 1:00,13.076,0,,,,,
82,9/28/15 1:30,12.98,0,,,,,
83,9/28/15 2:00,12.883,0,,,,,
84,9/28/15 2:30,12.98,0,,,,,
85,9/28/15 3:00,13.173,0,,,,,
86,9/28/15 3:30,13.654,0,,,,,
87,9/28/15 4:00,14.038,0,,,,,
88,9/28/15 4:30,14.038,0,,,,,
89,9/28/15 5:00,14.325,0,,,,,
90,9/28/15 5:30,14.23,0,,,,,
91,9/28/15 6:00,14.134,0,,,,,
92,9/28/15 6:30,14.421,0,,,,,
93,9/28/15 7:00,14.517,172.2,,,,,
94,9/28/15 7:30,14.517,236.8,,,,,
95,9/28/15 8:00,14.517,236.8,,,,,
96,9/28/15 8:30,14.421,129.2,,,,,
97,9/28/15 9:00,14.325,613.5,,,,,
98,9/28/15 9:30,14.613,936.5,,,,,
99,9/28/15 10:00,14.996,2152.8,,,,,
100,9/28/15 10:30,15.378,914.9,,,,,
101,9/28/15 11:00,15.569,1237.9,,,,,
102,9/28/15 11:30,15.76,1065.6,,,,,
103,9/28/15 12:00,15.951,796.5,,,,,
104,9/28/15 12:30,15.951,807.3,,,,,
105,9/28/15 13:00,15.855,1097.9,,,,,
106,9/28/15 13:30,16.427,2238.9,,,,,
107,9/28/15 14:00,16.427,1097.9,,,,,
108,9/28/15 14:30,16.808,1550,,,,,
109,9/28/15 15:00,16.999,1141,,,,,
110,9/28/15 15:30,16.999,979.5,,,,,
111,9/28/15 16:00,17.094,1141,,,,,
112,9/28/15 16:30,16.999,484.4,,,,,
113,9/28/15 17:00,16.999,699.7,,,,,
114,9/28/15 17:30,17.094,269.1,,,,,
115,9/28/15 18:00,16.903,290.6,,,,,
116,9/28/15 18:30,16.618,64.6,,,,,
117,9/28/15 19:00,16.427,0,,,,,
118,9/28/15 19:30,16.237,0,,,,,
119,9/28/15 20:00,16.046,0,,,,,
120,9/28/15 20:30,15.855,0,,,,,
121,9/28/15 21:00,15.76,0,,,,,
122,9/28/15 21:30,15.855,0,,,,,
123,9/28/15 22:00,15.76,0,,,,,
124,9/28/15 22:30,15.664,0,,,,,
125,9/28/15 23:00,15.664,0,,,,,
126,9/28/15 23:30,15.76,0,,,,,
127,9/29/15 0:00,15.855,0,,,,,
128,9/29/15 0:30,16.046,0,,,,,
129,9/29/15 1:00,16.046,0,,,,,
130,9/29/15 1:30,15.951,0,,,,,
131,9/29/15 2:00,15.951,0,,,,,
132,9/29/15 2:30,16.046,0,,,,,
133,9/29/15 3:00,15.951,0,,,,,
134,9/29/15 3:30,15.951,0,,,,,
135,9/29/15 4:00,15.951,0,,,,,
136,9/29/15 4:30,16.046,0,,,,,
137,9/29/15 5:00,16.141,0,,,,,
138,9/29/15 5:30,16.046,0,,,,,
139,9/29/15 6:00,16.046,0,,,,,
140,9/29/15 6:30,16.141,0,,,,,
141,9/29/15 7:00,16.141,0,,,,,
142,9/29/15 7:30,16.237,53.8,,,,,
143,9/29/15 8:00,16.332,53.8,,,,,
144,9/29/15 8:30,16.427,129.2,,,,,
145,9/29/15 9:00,16.523,258.3,,,,,
146,9/29/15 9:30,16.427,193.8,,,,,
147,9/29/15 10:00,16.618,226,,,,,
148,9/29/15 10:30,16.808,312.2,,,,,
149,9/29/15 11:00,16.808,215.3,,,,,
150,9/29/15 11:30,17.094,581.3,,,,,
151,9/29/15 12:00,17.284,129.2,,,,,
152,9/29/15 12:30,17.475,462.9,,,,,
153,9/29/15 13:00,17.76,473.6,,,,,
154,9/29/15 13:30,17.76,936.5,,,,,
155,9/29/15 14:00,17.76,570.5,,,,,
156,9/29/15 14:30,17.665,183,,,,,
157,9/29/15 15:00,18.236,172.2,,,,,
158,9/29/15 15:30,18.045,193.8,,,,,
159,9/29/15 16:00,18.236,150.7,,,,,
160,9/29/15 16:30,18.14,150.7,,,,,
161,9/29/15 17:00,17.76,32.3,,,,,
162,9/29/15 17:30,17.665,21.5,,,,,
163,9/29/15 18:00,17.57,10.8,,,,,
164,9/29/15 18:30,17.475,0,,,,,
165,9/29/15 19:00,17.475,0,,,,,
166,9/29/15 19:30,17.475,0,,,,,
167,9/29/15 20:00,17.57,0,,,,,
168,9/29/15 20:30,17.475,0,,,,,
169,9/29/15 21:00,17.475,0,,,,,
170,9/29/15 21:30,17.379,0,,,,,
171,9/29/15 22:00,17.57,0,,,,,
172,9/29/15 22:30,18.045,0,,,,,
173,9/29/15 23:00,17.76,0,,,,,
174,9/29/15 23:30,17.76,0,,,,,
175,9/30/15 0:00,17.665,0,,,,,
176,9/30/15 0:30,17.57,0,,,,,
177,9/30/15 1:00,17.57,0,,,,,
178,9/30/15 1:30,17.475,0,,,,,
179,9/30/15 2:00,17.475,0,,,,,
180,9/30/15 2:30,17.57,0,,,,,
181,9/30/15 3:00,17.475,0,,,,,
182,9/30/15 3:30,17.379,0,,,,,
183,9/30/15 4:00,17.379,0,,,,,
184,9/30/15 4:30,17.379,0,,,,,
185,9/30/15 5:00,17.189,0,,,,,
186,9/30/15 5:30,16.808,0,,,,,
187,9/30/15 6:00,16.618,0,,,,,
188,9/30/15 6:30,16.427,0,,,,,
189,9/30/15 7:00,16.237,0,,,,,
190,9/30/15 7:30,16.141,75.3,,,,,
191,9/30/15 8:00,16.141,129.2,,,,,
192,9/30/15 8:30,16.141,129.2,,,,,
193,9/30/15 9:00,15.569,193.8,,,,,
194,9/30/15 9:30,14.9,376.7,,,,,
195,9/30/15 10:00,14.325,236.8,,,,,
196,9/30/15 10:30,13.942,462.9,,,,,
197,9/30/15 11:00,14.038,355.2,,,,,
198,9/30/15 11:30,13.846,462.9,,,,,
199,9/30/15 12:00,13.365,559.7,,,,,
200,9/30/15 12:30,13.461,505.9,,,,,
201,9/30/15 13:00,13.365,441.3,,,,,
202,9/30/15 13:30,13.365,904.2,,,,,
203,9/30/15 14:00,13.076,678.1,,,,,
204,9/30/15 14:30,13.076,290.6,,,,,
205,9/30/15 15:00,12.207,333.7,,,,,
206,9/30/15 15:30,11.819,516.7,,,,,
207,9/30/15 16:00,11.431,236.8,,,,,
208,9/30/15 16:30,10.944,129.2,,,,,
209,9/30/15 17:00,10.748,86.1,,,,,
210,9/30/15 17:30,10.651,96.9,,,,,
211,9/30/15 18:00,10.455,21.5,,,,,
212,9/30/15 18:30,10.259,0,,,,,
213,9/30/15 19:00,10.259,0,,,,,
214,9/30/15 19:30,10.063,0,,,,,
215,9/30/15 20:00,9.965,0,,,,,
216,9/30/15 20:30,9.866,0,,,,,
217,9/30/15 21:00,9.866,0,,,,,
218,9/30/15 21:30,9.768,0,,,,,
219,9/30/15 22:00,9.571,0,,,,,
220,9/30/15 22:30,9.077,0,,,,,
221,9/30/15 23:00,8.779,0,,,,,
222,9/30/15 23:30,8.779,0,,,,,
223,10/1/15 0:00,8.481,0,,,,,
224,10/1/15 0:30,8.182,0,,,,,
225,10/1/15 1:00,7.983,0,,,,,
226,10/1/15 1:30,8.082,0,,,,,
227,10/1/15 2:00,8.182,0,,,,,
228,10/1/15 2:30,8.182,0,,,,,
229,10/1/15 3:00,8.082,0,,,,,
230,10/1/15 3:30,7.983,0,,,,,
231,10/1/15 4:00,7.882,0,,,,,
232,10/1/15 4:30,7.983,0,,,,,
233,10/1/15 5:00,7.882,0,,,,,
234,10/1/15 5:30,7.782,0,,,,,
235,10/1/15 6:00,7.782,0,,,,,
236,10/1/15 6:30,7.782,0,,,,,
237,10/1/15 7:00,7.782,0,,,,,
238,10/1/15 7:30,7.782,10.8,,,,,
239,10/1/15 8:00,7.782,118.4,,,,,
240,10/1/15 8:30,7.983,150.7,,,,,
241,10/1/15 9:00,8.182,473.6,,,,,
242,10/1/15 9:30,8.082,355.2,,,,,
243,10/1/15 10:00,8.182,484.4,,,,,
244,10/1/15 10:30,8.282,592,,,,,
245,10/1/15 11:00,8.382,592,,,,,
246,10/1/15 11:30,8.382,549,,,,,
247,10/1/15 12:00,8.481,785.8,,,,,
248,10/1/15 12:30,8.779,1248.6,,,,,
249,10/1/15 13:00,9.077,925.7,,,,,
250,10/1/15 13:30,9.176,1022.6,,,,,
251,10/1/15 14:00,9.472,1044.1,,,,,
252,10/1/15 14:30,9.669,947.2,,,,,
253,10/1/15 15:00,9.669,667.4,,,,,
254,10/1/15 15:30,9.768,581.3,,,,,
255,10/1/15 16:00,9.965,796.5,,,,,
256,10/1/15 16:30,10.161,1022.6,,,,,
257,10/1/15 17:00,10.357,592,,,,,
258,10/1/15 17:30,10.259,592,,,,,
259,10/1/15 18:00,10.259,236.8,,,,,
260,10/1/15 18:30,9.866,64.6,,,,,
261,10/1/15 19:00,9.275,0,,,,,
262,10/1/15 19:30,8.978,0,,,,,
263,10/1/15 20:00,8.68,0,,,,,
264,10/1/15 20:30,8.282,0,,,,,
265,10/1/15 21:00,7.882,0,,,,,
266,10/1/15 21:30,7.983,0,,,,,
267,10/1/15 22:00,7.682,0,,,,,
268,10/1/15 22:30,7.481,0,,,,,
269,10/1/15 23:00,7.179,0,,,,,
270,10/1/15 23:30,7.079,0,,,,,
271,10/2/15 0:00,6.674,0,,,,,
272,10/2/15 0:30,6.37,0,,,,,
273,10/2/15 1:00,6.064,0,,,,,
274,10/2/15 1:30,5.552,0,,,,,
275,10/2/15 2:00,5.244,0,,,,,
276,10/2/15 2:30,5.141,0,,,,,
277,10/2/15 3:00,5.037,0,,,,,
278,10/2/15 3:30,4.831,0,,,,,
279,10/2/15 4:00,4.519,0,,,,,
280,10/2/15 4:30,4.415,0,,,,,
281,10/2/15 5:00,4.415,0,,,,,
282,10/2/15 5:30,4.311,0,,,,,
283,10/2/15 6:00,4.311,0,,,,,
284,10/2/15 6:30,4.415,0,,,,,
285,10/2/15 7:00,4.415,0,,,,,
286,10/2/15 7:30,4.311,86.1,,,,,
287,10/2/15 8:00,4.519,215.3,,,,,
288,10/2/15 8:30,4.831,430.6,,,,,
289,10/2/15 9:00,5.347,602.8,,,,,
290,10/2/15 9:30,5.655,850.4,,,,,
291,10/2/15 10:00,6.064,979.5,,,,,
292,10/2/15 10:30,6.37,1141,,,,,
293,10/2/15 11:00,6.674,1141,,,,,
294,10/2/15 11:30,6.775,1324,,,,,
295,10/2/15 12:00,7.079,1324,,,,,
296,10/2/15 12:30,7.28,1377.8,,,,,
297,10/2/15 13:00,7.481,1377.8,,,,,
298,10/2/15 13:30,7.682,1463.9,,,,,
299,10/2/15 14:00,7.782,1377.8,,,,,
300,10/2/15 14:30,7.882,1302.4,,,,,
301,10/2/15 15:00,7.983,1550,,,,,
302,10/2/15 15:30,7.983,1108.7,,,,,
303,10/2/15 16:00,7.882,796.5,,,,,
304,10/2/15 16:30,7.782,430.6,,,,,
305,10/2/15 17:00,7.682,312.2,,,,,
306,10/2/15 17:30,7.582,215.3,,,,,
307,10/2/15 18:00,7.481,129.2,,,,,
308,10/2/15 18:30,7.381,32.3,,,,,
309,10/2/15 19:00,7.179,0,,,,,
310,10/2/15 19:30,6.877,0,,,,,
311,10/2/15 20:00,6.674,0,,,,,
312,10/2/15 20:30,6.471,0,,,,,
313,10/2/15 21:00,6.471,0,,,,,
314,10/2/15 21:30,6.37,0,,,,,
315,10/2/15 22:00,6.37,0,,,,,
316,10/2/15 22:30,6.471,0,,,,,
317,10/2/15 23:00,6.37,0,,,,,
318,10/2/15 23:30,6.064,0,,,,,
319,10/3/15 0:00,5.86,0,,,,,
320,10/3/15 0:30,5.552,0,,,,,
321,10/3/15 1:00,5.45,0,,,,,
322,10/3/15 1:30,5.552,0,,,,,
323,10/3/15 2:00,5.655,0,,,,,
324,10/3/15 2:30,5.552,0,,,,,
325,10/3/15 3:00,5.552,0,,,,,
326,10/3/15 3:30,5.347,0,,,,,
327,10/3/15 4:00,5.347,0,,,,,
328,10/3/15 4:30,5.037,0,,,,,
329,10/3/15 5:00,5.141,0,,,,,
330,10/3/15 5:30,5.037,0,,,,,
331,10/3/15 6:00,5.037,0,,,,,
332,10/3/15 6:30,5.244,0,,,,,
333,10/3/15 7:00,5.45,0,,,,,
334,10/3/15 7:30,5.552,75.3,,,,,
335,10/3/15 8:00,5.757,118.4,,,,,
336,10/3/15 8:30,5.86,236.8,,,,,
337,10/3/15 9:00,6.064,355.2,,,,,
338,10/3/15 9:30,6.37,409,,,,,
339,10/3/15 10:00,6.674,656.6,,,,,
340,10/3/15 10:30,6.978,818.1,,,,,
341,10/3/15 11:00,7.179,1119.5,,,,,
342,10/3/15 11:30,7.381,914.9,,,,,
343,10/3/15 12:00,7.682,1076.4,,,,,
344,10/3/15 12:30,7.782,871.9,,,,,
345,10/3/15 13:00,7.682,753.5,,,,,
346,10/3/15 13:30,7.582,828.8,,,,,
347,10/3/15 14:00,7.481,656.6,,,,,
348,10/3/15 14:30,7.582,581.3,,,,,
349,10/3/15 15:00,7.582,914.9,,,,,
350,10/3/15 15:30,7.582,656.6,,,,,
351,10/3/15 16:00,7.481,484.4,,,,,
352,10/3/15 16:30,7.381,387.5,,,,,
353,10/3/15 17:00,7.381,183,,,,,
354,10/3/15 17:30,7.381,150.7,,,,,
355,10/3/15 18:00,7.28,86.1,,,,,
356,10/3/15 18:30,7.179,21.5,,,,,
357,10/3/15 19:00,7.179,0,,,,,
358,10/3/15 19:30,7.179,0,,,,,
359,10/3/15 20:00,7.179,0,,,,,
360,10/3/15 20:30,7.179,0,,,,,
361,10/3/15 21:00,7.079,0,,,,,
362,10/3/15 21:30,7.079,0,,,,,
363,10/3/15 22:00,6.877,0,,,,,
364,10/3/15 22:30,6.877,0,,,,,
365,10/3/15 23:00,6.674,0,,,,,
366,10/3/15 23:30,6.775,0,,,,,
367,10/4/15 0:00,6.674,0,,,,,
368,10/4/15 0:30,6.573,0,,,,,
369,10/4/15 1:00,6.573,0,,,,,
370,10/4/15 1:30,6.573,0,,,,,
371,10/4/15 2:00,6.674,0,,,,,
372,10/4/15 2:30,6.674,0,,,,,
373,10/4/15 3:00,6.775,0,,,,,
374,10/4/15 3:30,6.775,0,,,,,
375,10/4/15 4:00,6.775,0,,,,,
376,10/4/15 4:30,6.877,0,,,,,
377,10/4/15 5:00,6.877,0,,,,,
378,10/4/15 5:30,6.775,0,,,,,
379,10/4/15 6:00,6.471,0,,,,,
380,10/4/15 6:30,6.268,0,,,,,
381,10/4/15 7:00,6.268,0,,,,,
382,10/4/15 7:30,6.064,43.1,,,,,
383,10/4/15 8:00,6.573,204.5,,,,,
384,10/4/15 8:30,7.079,462.9,,,,,
385,10/4/15 9:00,7.481,333.7,,,,,
386,10/4/15 9:30,7.682,366,,,,,
387,10/4/15 10:00,8.082,635.1,,,,,
388,10/4/15 10:30,8.581,430.6,,,,,
389,10/4/15 11:00,8.879,871.9,,,,,
390,10/4/15 11:30,9.571,1463.9,,,,,
391,10/4/15 12:00,9.768,1367,,,,,
392,10/4/15 12:30,10.357,1636.1,,,,,
393,10/4/15 13:00,11.041,1894.5,,,,,
394,10/4/15 13:30,11.334,2066.7,,,,,
395,10/4/15 14:00,11.819,1894.5,,,,,
396,10/4/15 14:30,12.013,1894.5,,,,,
397,10/4/15 15:00,12.304,1722.2,,,,,
398,10/4/15 15:30,12.304,1377.8,,,,,
399,10/4/15 16:00,12.304,1345.5,,,,,
400,10/4/15 16:30,12.207,1076.4,,,,,
401,10/4/15 17:00,12.11,699.7,,,,,
402,10/4/15 17:30,11.722,129.2,,,,,
403,10/4/15 18:00,11.334,43.1,,,,,
404,10/4/15 18:30,10.944,10.8,,,,,
405,10/4/15 19:00,10.357,0,,,,,
406,10/4/15 19:30,9.768,0,,,,,
407,10/4/15 20:00,9.176,0,,,,,
408,10/4/15 20:30,8.779,0,,,,,
409,10/4/15 21:00,8.68,0,,,,,
410,10/4/15 21:30,8.581,0,,,,,
411,10/4/15 22:00,8.581,0,,,,,
412,10/4/15 22:30,8.481,0,,,,,
413,10/4/15 23:00,8.382,0,,,,,
414,10/4/15 23:30,8.282,0,,,,,
415,10/5/15 0:00,7.983,0,,,,,
416,10/5/15 0:30,7.28,0,,,,,
417,10/5/15 1:00,6.775,0,,,,,
418,10/5/15 1:30,6.471,0,,,,,
419,10/5/15 2:00,6.268,0,,,,,
420,10/5/15 2:30,5.962,0,,,,,
421,10/5/15 3:00,5.962,0,,,,,
422,10/5/15 3:30,5.962,0,,,,,
423,10/5/15 4:00,5.86,0,,,,,
424,10/5/15 4:30,5.86,0,,,,,
425,10/5/15 5:00,5.962,0,,,,,
426,10/5/15 5:30,5.962,0,,,,,
427,10/5/15 6:00,5.962,0,,,,,
428,10/5/15 6:30,6.064,0,,,,,
429,10/5/15 7:00,5.86,0,,,,,
430,10/5/15 7:30,5.655,32.3,,,,,
431,10/5/15 8:00,5.757,215.3,,,,,
432,10/5/15 8:30,6.064,366,,,,,
433,10/5/15 9:00,6.37,312.2,,,,,
434,10/5/15 9:30,6.674,247.6,,,,,
435,10/5/15 10:00,7.582,796.5,,,,,
436,10/5/15 10:30,8.382,1377.8,,,,,
437,10/5/15 11:00,8.879,721.2,,,,,
438,10/5/15 11:30,9.077,1313.2,,,,,
439,10/5/15 12:00,9.768,1463.9,,,,,
440,10/5/15 12:30,10.357,1636.1,,,,,
441,10/5/15 13:00,10.748,1636.1,,,,,
442,10/5/15 13:30,11.139,1722.2,,,,,
443,10/5/15 14:00,11.722,1980.6,,,,,
444,10/5/15 14:30,12.013,1980.6,,,,,
445,10/5/15 15:00,12.304,1722.2,,,,,
446,10/5/15 15:30,12.304,1463.9,,,,,
447,10/5/15 16:00,12.207,1377.8,,,,,
448,10/5/15 16:30,12.013,990.3,,,,,
449,10/5/15 17:00,11.722,387.5,,,,,
450,10/5/15 17:30,11.431,118.4,,,,,
451,10/5/15 18:00,11.236,32.3,,,,,
452,10/5/15 18:30,10.944,21.5,,,,,
453,10/5/15 19:00,10.553,0,,,,,
454,10/5/15 19:30,9.965,0,,,,,
455,10/5/15 20:00,9.275,0,,,,,
456,10/5/15 20:30,8.779,0,,,,,
457,10/5/15 21:00,8.481,0,,,,,
458,10/5/15 21:30,8.68,0,,,,,
459,10/5/15 22:00,8.382,0,,,,,
460,10/5/15 22:30,8.182,0,,,,,
461,10/5/15 23:00,7.983,0,,,,,
462,10/5/15 23:30,8.282,0,,,,,
463,10/6/15 0:00,8.581,0,,,,,
464,10/6/15 0:30,8.779,0,,,,,
465,10/6/15 1:00,8.978,0,,,,,
466,10/6/15 1:30,9.176,0,,,,,
467,10/6/15 2:00,9.275,0,,,,,
468,10/6/15 2:30,9.373,0,,,,,
